Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
65.75083041191101	0	-187.65828	54.923985	-26.068214	-331.72296	151.0	0.0	-1.24277	-1.24277	-1.2427679	-1.2427679	-0.6948898	0.015178631	0.00035520532	5.4565193e-05	0.6949253	30049	30049
129.60682082176208	1	-112.46738	41.39788	-8.544207	-255.02563	151.0	0.0	-0.74481714	-0.74481714	-0.7447734	-0.7447734	-0.54730046	0.38806784	0.5743264	0.28027108	0.60473305	30049	60098
192.44461679458618	2	-93.4936	40.125305	5.470888	-234.14836	151.0	0.0	-0.61916286	-0.61916286	-0.6191279	-0.6191279	-0.624369	0.3798534	0.51396227	0.41609856	0.6757653	30049	90147
255.0277886390686	3	-80.49146	33.27407	8.269206	-170.94957	151.0	0.0	-0.533056	-0.533056	-0.53303474	-0.53303474	-0.6794612	0.47009015	0.38932356	0.35461074	0.71839356	30049	120196
317.9322545528412	4	-74.68122	32.13897	22.310884	-173.3782	151.0	0.0	-0.49457765	-0.49457765	-0.49457014	-0.49457014	-0.6632267	0.32498866	0.3646298	0.3270273	0.69968975	30049	150245
380.61711597442627	5	-72.24242	26.494728	-11.9816885	-180.93652	151.0	0.0	-0.47842658	-0.47842658	-0.47841474	-0.47841474	-0.6708921	0.2998553	0.29062146	0.31985164	0.6999543	30049	180294
443.1804292201996	6	-66.00821	27.754503	47.753723	-141.75536	151.0	0.0	-0.4371405	-0.4371405	-0.43714148	-0.43714148	-0.6843163	0.11230463	0.06798506	0.12199576	0.6911148	30049	210343
506.0759382247925	7	-58.805984	30.834171	-5.2681694	-236.00784	151.0	0.0	-0.3894436	-0.3894436	-0.3894423	-0.3894423	-0.6933678	0.0144974785	0.001658761	0.0012683594	0.69353366	30049	240392
568.9290339946747	8	-57.193047	26.834925	1.458519	-136.59055	151.0	0.0	-0.37876186	-0.37876186	-0.378762	-0.378762	-0.693364	0.02755698	0.0014820173	0.00032750954	0.6935122	30049	270441
631.213730096817	9	-50.78826	28.092472	22.902487	-133.09013	151.0	0.0	-0.33634612	-0.33634612	-0.33634537	-0.33634537	-0.693274	0.0071865185	0.000762552	0.0010969428	0.6933502	30049	300490
693.6852598190308	10	-44.929993	26.96699	40.016922	-152.26813	151.0	0.0	-0.29754966	-0.29754966	-0.297549	-0.297549	-0.6937063	0.0063911965	0.0007480759	0.00022174788	0.693781	30049	330539
756.356504201889	11	-42.336113	25.870115	10.190655	-117.27278	151.0	0.0	-0.2803716	-0.2803716	-0.28037235	-0.28037235	-0.692958	0.013136403	0.0018574734	0.00072218705	0.69314384	30049	360588
818.588142156601	12	-45.42155	29.784496	29.182074	-156.53647	151.0	0.0	-0.30080497	-0.30080497	-0.30080393	-0.30080393	-0.6934277	0.007960184	0.0010164494	0.0003029989	0.69352925	30049	390637
881.2808127403259	13	-35.846367	27.978214	37.024345	-158.95685	151.0	0.0	-0.23739317	-0.23739317	-0.23739332	-0.23739332	-0.6928754	0.0020641983	0.00029551698	5.886187e-05	0.692905	30049	420686
943.9621143341064	14	-33.55888	25.920551	46.984444	-111.872475	151.0	0.0	-0.22224423	-0.22224423	-0.22224419	-0.22224419	-0.6931584	0.0007205195	0.000116055366	3.245797e-05	0.69317	30049	450735
1006.4778559207916	15	-34.737514	23.469143	10.6238	-123.74198	151.0	0.0	-0.23004977	-0.23004977	-0.2300504	-0.2300504	-0.69314927	0.001444927	7.441144e-05	1.3973378e-05	0.6931566	30049	480784
1069.3115344047546	16	-30.00575	20.439966	20.502928	-98.995445	151.0	0.0	-0.19871357	-0.19871357	-0.19871256	-0.19871256	-0.6948057	0.011186958	0.0032565673	0.0012177376	0.69513124	30049	510833
1132.1819608211517	17	-27.219078	22.27657	36.00734	-113.6709	151.0	0.0	-0.1802588	-0.1802588	-0.18025824	-0.18025824	-0.6931347	0.0014347369	0.0010886401	0.0002021548	0.6932436	30049	540882
1194.9366767406464	18	-27.969625	21.385113	47.905273	-105.99629	151.0	0.0	-0.18522932	-0.18522932	-0.1852291	-0.1852291	-0.6930826	0.0021175405	7.2671624e-05	1.725962e-05	0.6930899	30049	570931
1257.3329927921295	19	-19.538984	21.026165	73.649216	-89.87368	151.0	0.0	-0.12939724	-0.12939724	-0.12939762	-0.12939762	-0.6908114	0.016363742	0.0038753124	0.0013034691	0.69119895	30049	600980
1319.3179607391357	20	-18.568007	21.512993	46.04177	-112.124596	151.0	0.0	-0.122966945	-0.122966945	-0.12296612	-0.12296612	-0.6932151	0.0029482294	0.00056478824	0.000114887924	0.6932717	30049	631029
1380.9949033260345	21	-19.70694	18.957312	20.318361	-113.65668	151.0	0.0	-0.13050956	-0.13050956	-0.13050969	-0.13050969	-0.6914011	0.011701055	0.0011491128	0.0002896556	0.691516	30049	661078
1442.897570848465	22	-18.956345	19.548334	27.525936	-121.01347	151.0	0.0	-0.1255387	-0.1255387	-0.12553923	-0.12553923	-0.6935127	0.004187844	0.0025245235	0.00082516944	0.69376504	30049	691127
1505.014226436615	23	-20.940842	15.6301565	17.122519	-62.504726	151.0	0.0	-0.13868105	-0.13868105	-0.13868111	-0.13868111	-0.6931808	0.0009459111	7.74429e-05	1.581677e-05	0.69318867	30049	721176
1567.2215554714203	24	-19.456047	14.859465	36.409557	-53.36454	151.0	0.0	-0.128848	-0.128848	-0.12884854	-0.12884854	-0.69314814	0.00021102582	0.001706575	0.0001540053	0.69331884	30049	751225
1629.241340637207	25	-14.742323	15.095502	34.598278	-55.711388	151.0	0.0	-0.097631276	-0.097631276	-0.097631395	-0.097631395	-0.6933691	0.002482143	8.639384e-05	1.5810312e-05	0.6933776	30049	781274
1691.5636632442474	26	-10.191424	13.41711	21.68621	-41.28016	151.0	0.0	-0.06749287	-0.06749287	-0.06749342	-0.06749342	-0.6951884	0.011778942	0.0027378597	0.0007771093	0.6954622	30049	811323
1754.1130058765411	27	-1.9424884	13.673171	33.656765	-43.06974	151.0	0.0	-0.012864163	-0.012864163	-0.012864538	-0.012864538	-0.6936058	0.014132051	0.00075604924	0.00019823824	0.6936814	30049	841372
1816.4598226547241	28	-1.3305606	14.205477	33.64939	-43.511513	151.0	0.0	-0.008811657	-0.008811657	-0.008811476	-0.008811476	-0.6931256	0.0005145753	0.00017884726	5.419031e-05	0.6931435	30049	871421
1878.5438413619995	29	0.7955973	13.569151	39.305244	-32.256535	151.0	0.0	0.0052688546	0.0052688546	0.0052687945	0.0052687945	-0.693142	0.0024212643	0.0065623084	0.002524172	0.6937983	30049	901470
1940.3876328468323	30	2.0743725	15.176152	83.69354	-36.739998	151.0	0.0	0.013737566	0.013737566	0.01373743	0.01373743	-0.6931485	0.0014008593	0.00066375395	0.0002851625	0.6932149	30049	931519
2002.5753087997437	31	4.853482	14.269457	39.38272	-38.085636	151.0	0.0	0.032142263	0.032142263	0.032143548	0.032143548	-0.6931628	0.0052519403	0.0056373826	0.0025424983	0.6937266	30049	961568
2064.6761655807495	32	6.173666	16.740591	53.443	-43.421017	151.0	0.0	0.04088521	0.04088521	0.04088516	0.04088516	-0.6931472	0.00027899776	8.191398e-06	4.171842e-06	0.6931481	30049	991617
2126.6214587688446	33	10.044639	17.023664	44.19755	-56.748432	151.0	0.0	0.06652079	0.06652079	0.06652075	0.06652075	-0.6931469	1.6431051e-05	4.829707e-06	1.5028928e-06	0.6931473	30049	1021666
2188.6466624736786	34	16.177252	16.562809	51.735058	-39.28566	151.0	0.0	0.10713411	0.10713411	0.107134074	0.107134074	-0.6931472	0.00017040549	2.0992426e-05	6.523592e-06	0.69314927	30049	1051715
