Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
15.46894097328186	12	-0.42995325	0.1020144	-0.21612063	-0.67482215	21.0	0.0	-0.020473965	-0.020473965	-0.0104753105	-0.0104753105	1008	13104
16.612924337387085	13	-0.47827527	0.100549765	-0.26075548	-0.77795315	21.0	0.0	-0.022775013	-0.022775013	-0.0100000715	-0.0100000715	1008	14112
17.828566551208496	14	-0.47828868	0.10378341	-0.2588044	-0.8455428	21.0	0.0	-0.022775654	-0.022775654	-0.009491739	-0.009491739	1008	15120
19.051231384277344	15	-0.4974413	0.137269	-0.25598583	-0.85492283	21.0	0.0	-0.023687681	-0.023687681	-0.010059073	-0.010059073	1008	16128
20.37102174758911	16	-0.48199904	0.1131259	-0.2274779	-0.8828229	21.0	0.0	-0.022952335	-0.022952335	-0.009915948	-0.009915948	1008	17136
21.65707302093506	17	-0.4623734	0.11715407	-0.2486688	-0.7266126	21.0	0.0	-0.02201778	-0.02201778	-0.009362853	-0.009362853	1008	18144
23.014688730239868	18	-0.52493495	0.112680264	-0.33472836	-0.87360156	21.0	0.0	-0.0249969	-0.0249969	-0.010041996	-0.010041996	1008	19152
24.316781044006348	19	-0.28495172	1.3853713	9.191252	-0.725705	21.0	0.0	-0.013569128	-0.013569128	0.0005408374	0.0005408374	1008	20160
25.70764183998108	20	0.96110964	4.512411	19.391174	-0.66509587	21.0	0.0	0.04576712	0.04576712	0.061317537	0.061317537	1008	21168
27.23483657836914	21	0.7231739	5.2215667	29.350754	-0.82633215	21.0	0.0	0.03443685	0.03443685	0.049540102	0.049540102	1008	22176
28.71147394180298	22	2.6215858	9.947211	49.113426	-0.77539855	21.0	0.0	0.12483741	0.12483741	0.14045428	0.14045428	1008	23184
30.244600772857666	23	3.0208216	10.446464	49.16758	-0.7556341	21.0	0.0	0.14384863	0.14384863	0.16116752	0.16116752	1008	24192
31.776829719543457	24	1.9819527	8.73205	49.319923	-0.78179574	21.0	0.0	0.094378695	0.094378695	0.11103766	0.11103766	1008	25200
33.30031704902649	25	2.1699517	10.680171	69.09913	-0.76120746	21.0	0.0	0.10333104	0.10333104	0.12065081	0.12065081	1008	26208
34.86344528198242	26	5.28433	12.1591	49.261787	-0.71138895	21.0	0.0	0.25163475	0.25163475	0.26947948	0.26947948	1008	27216
36.47695732116699	27	6.279672	15.487069	59.227867	-0.75156707	21.0	0.0	0.299032	0.299032	0.3170424	0.3170424	1008	28224
38.09983038902283	28	12.072511	17.704212	69.06602	-0.810268	21.0	0.0	0.5748815	0.5748815	0.59409374	0.59409374	1008	29232
39.80142140388489	29	10.400383	16.04163	59.29345	-0.7789743	21.0	0.0	0.49525633	0.49525633	0.51396143	0.51396143	1008	30240
41.43797850608826	30	18.074911	22.33127	79.06417	-0.8280594	21.0	0.0	0.86071014	0.86071014	0.87961155	0.87961155	1008	31248
43.15725350379944	31	16.201988	19.488794	59.10596	-0.91420984	21.0	0.0	0.77152324	0.77152324	0.78924865	0.78924865	1008	32256
44.825058698654175	32	18.24405	21.045866	79.177826	-0.8345886	21.0	0.0	0.8687642	0.8687642	0.8868256	0.8868256	1008	33264
46.616612911224365	33	26.36029	25.124842	78.9237	-0.7964535	21.0	0.0	1.2552519	1.2552519	1.2737938	1.2737938	1008	34272
48.39331316947937	34	28.809357	22.785576	79.02563	-0.8247613	21.0	0.0	1.3718739	1.3718739	1.3900062	1.3900062	1008	35280
50.20759606361389	35	41.46861	23.714014	88.99573	-0.6809408	21.0	0.0	1.9746958	1.9746958	1.9934063	1.9934063	1008	36288
52.0832633972168	36	47.05527	23.455072	88.99182	-0.8049074	21.0	0.0	2.2407272	2.2407272	2.259767	2.259767	1008	37296
53.995580434799194	37	48.90684	22.955944	88.898125	-0.6757156	21.0	0.0	2.3288972	2.3288972	2.347541	2.347541	1008	38304
55.920827865600586	38	44.93155	27.044731	108.73503	-0.84715027	21.0	0.0	2.1395977	2.1395977	2.1581624	2.1581624	1008	39312
57.87879729270935	39	58.204304	24.51032	98.883316	-0.6653479	21.0	0.0	2.7716334	2.7716334	2.7900438	2.7900438	1008	40320
59.8745334148407	40	61.313923	21.733028	108.953285	-0.58355224	21.0	0.0	2.9197106	2.9197106	2.9379911	2.9379911	1008	41328
61.86986064910889	41	65.45829	22.46863	118.57995	9.274154	21.0	0.0	3.1170619	3.1170619	3.1351361	3.1351361	1008	42336
63.942625761032104	42	61.685593	23.13866	108.872955	9.388558	21.0	0.0	2.9374092	2.9374092	2.9551454	2.9551454	1008	43344
66.03508234024048	43	63.576717	22.033178	108.62177	9.176643	21.0	0.0	3.0274627	3.0274627	3.0448608	3.0448608	1008	44352
68.1730706691742	44	69.96703	17.159756	98.97088	19.302994	21.0	0.0	3.3317633	3.3317633	3.349574	3.349574	1008	45360
70.32088446617126	45	72.482216	19.945219	108.63095	29.05781	21.0	0.0	3.4515343	3.4515343	3.4690034	3.4690034	1008	46368
72.5203230381012	46	71.00156	20.50855	108.754326	28.89484	21.0	0.0	3.3810265	3.3810265	3.398293	3.398293	1008	47376
74.77877736091614	47	74.65179	18.890444	118.31359	29.125267	21.0	0.0	3.5548468	3.5548468	3.571922	3.571922	1008	48384
77.04880380630493	48	71.57523	28.004444	118.34039	9.251202	21.0	0.0	3.4083445	3.4083445	3.4252923	3.4252923	1008	49392
79.38527798652649	49	76.52843	22.776026	108.81279	9.218887	21.0	0.0	3.644211	3.644211	3.6611106	3.6611106	1008	50400
81.75831437110901	50	80.28781	22.837912	128.2809	29.039524	21.0	0.0	3.8232288	3.8232288	3.839825	3.839825	1008	51408
84.10869932174683	51	82.07412	19.610567	118.56696	29.086721	21.0	0.0	3.9082918	3.9082918	3.9250078	3.9250078	1008	52416
86.4651620388031	52	81.84212	20.806765	118.54003	9.10336	21.0	0.0	3.8972435	3.8972435	3.9134798	3.9134798	1008	53424
88.81816005706787	53	86.803734	23.178164	128.32364	-1.0177509	21.0	0.0	4.133511	4.133511	4.1497903	4.1497903	1008	54432
91.29112386703491	54	88.6905	18.72115	118.720085	39.02231	21.0	0.0	4.223357	4.223357	4.23974	4.23974	1008	55440
93.74170899391174	55	86.789955	17.980886	118.37917	38.938873	21.0	0.0	4.132855	4.132855	4.149044	4.149044	1008	56448
96.20171976089478	56	89.645836	19.444834	118.5446	29.051733	21.0	0.0	4.2688494	4.2688494	4.2849927	4.2849927	1008	57456
98.73314237594604	57	90.68378	19.410675	118.59123	19.278698	21.0	0.0	4.318275	4.318275	4.334235	4.334235	1008	58464
101.23349094390869	58	95.43384	15.804498	128.32788	68.65582	21.0	0.0	4.5444684	4.5444684	4.560267	4.560267	1008	59472
103.79579281806946	59	86.722435	19.799221	128.23817	39.02882	21.0	0.0	4.1296396	4.1296396	4.145429	4.145429	1008	60480
106.41639924049377	60	87.964195	17.152523	118.49078	48.536633	21.0	0.0	4.1887712	4.1887712	4.2043614	4.2043614	1008	61488
109.0368344783783	61	94.99688	16.00311	118.32662	48.867577	21.0	0.0	4.5236607	4.5236607	4.539212	4.539212	1008	62496
111.7218132019043	62	92.938446	16.251186	118.57824	38.76549	21.0	0.0	4.4256406	4.4256406	4.4411855	4.4411855	1008	63504
114.39502310752869	63	95.20105	18.925098	128.26294	29.217724	21.0	0.0	4.5333834	4.5333834	4.548637	4.548637	1008	64512
117.141117811203	64	98.09951	14.850975	128.21298	68.61693	21.0	0.0	4.6714053	4.6714053	4.6864557	4.6864557	1008	65520
119.85146021842957	65	96.61585	14.119802	128.41321	68.20686	21.0	0.0	4.600755	4.600755	4.6158805	4.6158805	1008	66528
122.65468239784241	66	96.17918	16.125029	128.19029	58.314445	21.0	0.0	4.5799613	4.5799613	4.595123	4.595123	1008	67536
125.44573521614075	67	96.12495	19.413527	128.06546	48.645393	21.0	0.0	4.5773787	4.5773787	4.592306	4.592306	1008	68544
128.2454092502594	68	96.99771	15.117432	128.06804	48.775948	21.0	0.0	4.6189384	4.6189384	4.633869	4.633869	1008	69552
131.07311344146729	69	98.87989	16.205055	128.24312	68.36756	21.0	0.0	4.7085657	4.7085657	4.723308	4.723308	1008	70560
133.90328073501587	70	95.69211	14.888904	118.60295	48.519512	21.0	0.0	4.556767	4.556767	4.571591	4.571591	1008	71568
136.79463863372803	71	99.22403	18.196653	137.97955	48.399315	21.0	0.0	4.7249537	4.7249537	4.7397094	4.7397094	1008	72576
139.73550295829773	72	99.624825	17.737663	138.10728	48.415627	21.0	0.0	4.7440395	4.7440395	4.7587066	4.7587066	1008	73584
142.64898800849915	73	98.959526	16.759289	128.07812	48.67399	21.0	0.0	4.712358	4.712358	4.726866	4.726866	1008	74592
145.65752005577087	74	97.97561	14.728382	128.2783	68.84064	21.0	0.0	4.6655045	4.6655045	4.6798716	4.6798716	1008	75600
148.66693091392517	75	96.90902	16.34109	118.36411	58.486687	21.0	0.0	4.614715	4.614715	4.629161	4.629161	1008	76608
151.66351914405823	76	101.862915	17.708073	128.11826	58.630695	21.0	0.0	4.8506155	4.8506155	4.864934	4.864934	1008	77616
154.73046350479126	77	100.64031	16.100231	128.35205	38.819458	21.0	0.0	4.792395	4.792395	4.806637	4.806637	1008	78624
157.85444355010986	78	99.17158	14.354611	128.15779	68.362206	21.0	0.0	4.722456	4.722456	4.7368326	4.7368326	1008	79632
161.00486850738525	79	99.87171	14.765444	128.19933	58.396942	21.0	0.0	4.7557955	4.7557955	4.7698817	4.7698817	1008	80640
164.21417617797852	80	99.85543	13.262303	127.73444	58.584053	21.0	0.0	4.7550206	4.7550206	4.769165	4.769165	1008	81648
167.45713329315186	81	102.32553	17.432072	137.41484	48.62227	21.0	0.0	4.8726444	4.8726444	4.886738	4.886738	1008	82656
170.67620086669922	82	98.776085	17.153807	128.32784	28.946362	21.0	0.0	4.703623	4.703623	4.7178044	4.7178044	1008	83664
173.93118476867676	83	94.88163	20.022926	137.82225	8.983047	21.0	0.0	4.5181723	4.5181723	4.5323796	4.5323796	1008	84672
177.24148440361023	84	98.605934	15.733204	128.13252	48.887104	21.0	0.0	4.695521	4.695521	4.709436	4.709436	1008	85680
180.5422010421753	85	92.221825	18.656578	118.44711	19.022831	21.0	0.0	4.3915153	4.3915153	4.4056735	4.4056735	1008	86688
183.9936978816986	86	96.30869	17.188309	118.45888	48.588932	21.0	0.0	4.586128	4.586128	4.599998	4.599998	1008	87696
187.5189118385315	87	96.938805	15.365656	127.702225	58.88742	21.0	0.0	4.616133	4.616133	4.629972	4.629972	1008	88704
190.93445420265198	88	97.00198	15.8402405	128.13617	58.609844	21.0	0.0	4.6191425	4.6191425	4.63307	4.63307	1008	89712
194.39462018013	89	98.01199	14.983768	128.197	58.822533	21.0	0.0	4.6672373	4.6672373	4.6810274	4.6810274	1008	90720
197.9924464225769	90	97.357994	14.189708	118.3035	68.52161	21.0	0.0	4.636095	4.636095	4.64989	4.64989	1008	91728
201.62640571594238	91	96.29429	15.611541	128.02588	48.676804	21.0	0.0	4.5854425	4.5854425	4.599349	4.599349	1008	92736
205.23958492279053	92	93.440895	16.065466	138.03912	68.46245	21.0	0.0	4.4495664	4.4495664	4.463439	4.463439	1008	93744
208.82603907585144	93	91.77895	22.25636	128.15714	28.665699	21.0	0.0	4.3704257	4.3704257	4.3843455	4.3843455	1008	94752
212.43814420700073	94	93.49634	20.114296	128.41245	29.05735	21.0	0.0	4.4522066	4.4522066	4.466013	4.466013	1008	95760
216.0871937274933	95	90.57302	20.458975	118.48785	18.901775	21.0	0.0	4.3130007	4.3130007	4.3269916	4.3269916	1008	96768
219.8078236579895	96	93.6934	18.47664	128.43124	58.50412	21.0	0.0	4.46159	4.46159	4.4753304	4.4753304	1008	97776
223.57149243354797	97	87.70062	24.225838	128.41823	9.168686	21.0	0.0	4.17622	4.17622	4.190151	4.190151	1008	98784
227.35283613204956	98	85.82928	22.192	128.09164	29.036716	21.0	0.0	4.087108	4.087108	4.101112	4.101112	1008	99792
231.1156620979309	99	87.54322	17.83787	118.47322	19.006184	21.0	0.0	4.1687255	4.1687255	4.182592	4.182592	1008	100800
