Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
66.09611248970032	0	-145.18196	42.9732	-44.543518	-279.7143	151.0	0.0	-0.9614699	-0.9614699	-0.9614686	-0.9614686	-0.6924265	0.028426066	0.0008392011	0.00026759756	0.69251037	30049	30049
130.01394605636597	1	-112.98591	37.999935	-10.377241	-234.75426	151.0	0.0	-0.7482511	-0.7482511	-0.748227	-0.748227	-0.63178194	0.2907401	0.41854143	0.26573244	0.6736361	30049	60098
192.72103834152222	2	-93.8359	37.078854	6.1834493	-227.94968	151.0	0.0	-0.6214299	-0.6214299	-0.6214186	-0.6214186	-0.666851	0.22596	0.25428188	0.3550171	0.69227916	30049	90147
255.4402675628662	3	-88.79829	32.607872	28.81897	-177.936	151.0	0.0	-0.58806807	-0.58806807	-0.58805114	-0.58805114	-0.6783898	0.3127429	0.29615408	0.21500334	0.70800513	30049	120196
317.9525809288025	4	-74.53275	28.28844	8.178131	-165.81906	151.0	0.0	-0.49359438	-0.49359438	-0.49357316	-0.49357316	-0.6544918	0.4343368	0.40051654	0.2524105	0.6945434	30049	150245
380.0735068321228	5	-71.842735	32.765312	16.888906	-184.99362	151.0	0.0	-0.47577968	-0.47577968	-0.47576627	-0.47576627	-0.7107535	0.21546558	0.15701836	0.14830819	0.72645533	30049	180294
442.5759701728821	6	-65.56626	28.700628	3.5498753	-177.53174	151.0	0.0	-0.43421367	-0.43421367	-0.43421105	-0.43421105	-0.69653916	0.025662502	0.004849339	0.0020684588	0.6970241	30049	210343
505.19712114334106	7	-63.73063	28.564438	20.897303	-184.73705	151.0	0.0	-0.42205712	-0.42205712	-0.42205814	-0.42205814	-0.6958758	0.011335076	0.0023327675	0.0007919022	0.6961091	30049	240392
567.6683959960938	8	-57.766624	26.686201	16.805912	-158.20737	151.0	0.0	-0.38256043	-0.38256043	-0.38256052	-0.38256052	-0.6922803	0.019327037	0.0014564311	0.000521032	0.69242597	30049	270441
630.3708639144897	9	-51.07329	25.846436	13.635367	-145.7807	151.0	0.0	-0.3382337	-0.3382337	-0.33823368	-0.33823368	-0.6934469	0.007011973	0.0011858249	0.0004317416	0.6935655	30049	300490
692.9324996471405	10	-50.32788	24.782816	15.20302	-151.84369	151.0	0.0	-0.33329722	-0.33329722	-0.33329582	-0.33329582	-0.6907436	0.02749129	0.007012723	0.004226827	0.69144493	30049	330539
755.6150588989258	11	-43.98301	24.110697	5.1529408	-124.002266	151.0	0.0	-0.29127824	-0.29127824	-0.29127812	-0.29127812	-0.693104	0.004159424	0.0005292123	0.00013963666	0.693157	30049	360588
817.5320200920105	12	-33.998573	26.04793	21.897074	-109.626564	151.0	0.0	-0.22515613	-0.22515613	-0.22515559	-0.22515559	-0.6948298	0.011659892	0.0007476555	0.0002562065	0.69490457	30049	390637
880.1491301059723	13	-38.711967	24.533907	16.81343	-135.92355	151.0	0.0	-0.25637066	-0.25637066	-0.2563705	-0.2563705	-0.6910861	0.012952418	0.001732091	0.00043334404	0.6912593	30049	420686
942.9349482059479	14	-34.110523	27.47411	30.345522	-128.81789	151.0	0.0	-0.22589748	-0.22589748	-0.22589739	-0.22589739	-0.69222414	0.006179172	0.0006363776	0.00014309981	0.69228774	30049	450735
1005.4861483573914	15	-32.06463	24.028635	48.26696	-92.35322	151.0	0.0	-0.21234852	-0.21234852	-0.21234834	-0.21234834	-0.6940298	0.010350447	0.0004867406	0.000120413686	0.69407845	30049	480784
1068.1637496948242	16	-33.084465	21.52166	32.75271	-110.73311	151.0	0.0	-0.21910244	-0.21910244	-0.21910284	-0.21910284	-0.6942593	0.0070861913	0.0018947796	0.00048528932	0.69444877	30049	510833
1130.584112405777	17	-30.340065	23.498892	23.368553	-95.56732	151.0	0.0	-0.2009276	-0.2009276	-0.20092715	-0.20092715	-0.69345	0.006284163	0.0011546959	0.00036181617	0.69356537	30049	540882
1192.9143810272217	18	-30.697138	21.317507	15.830534	-91.128365	151.0	0.0	-0.2032923	-0.2032923	-0.20329283	-0.20329283	-0.6928264	0.008704871	0.0008241977	7.934533e-05	0.69290876	30049	570931
1255.0129635334015	19	-32.69348	22.110039	27.51152	-85.776	151.0	0.0	-0.21651313	-0.21651313	-0.21651317	-0.21651317	-0.69315386	0.00011387838	0.0009989968	0.00034552603	0.6932539	30049	600980
1316.9812688827515	20	-33.39708	20.662348	24.88372	-117.42042	151.0	0.0	-0.2211727	-0.2211727	-0.22117259	-0.22117259	-0.69305956	0.0017378076	0.00059303746	8.3250394e-05	0.69311875	30049	631029
1378.5822055339813	21	-31.650595	16.836237	15.448878	-92.980064	151.0	0.0	-0.2096066	-0.2096066	-0.20960654	-0.20960654	-0.6931538	0.0011060463	0.00032677036	9.031705e-05	0.6931866	30049	661078
1440.0769460201263	22	-26.101974	16.839294	10.678778	-89.10741	151.0	0.0	-0.17286077	-0.17286077	-0.17286077	-0.17286077	-0.69316375	0.00033670865	6.258411e-05	8.101931e-06	0.6931701	30049	691127
1501.9413211345673	23	-21.594463	18.06345	23.909195	-77.515816	151.0	0.0	-0.14300968	-0.14300968	-0.14300862	-0.14300862	-0.6914559	0.012295345	0.0010313288	0.00030092715	0.6915589	30049	721176
1564.3369562625885	24	-19.544748	17.096495	19.232838	-79.0603	151.0	0.0	-0.12943542	-0.12943542	-0.12943442	-0.12943442	-0.69292706	0.005937598	0.00020309331	6.983585e-05	0.6929473	30049	751225
1626.3844425678253	25	-18.599583	15.906341	25.094566	-72.168785	151.0	0.0	-0.12317605	-0.12317605	-0.12317625	-0.12317625	-0.6925904	0.009012328	0.0009891225	0.00021160865	0.6926893	30049	781274
1688.2113270759583	26	-15.884385	16.430403	27.06355	-78.32459	151.0	0.0	-0.105194606	-0.105194606	-0.105194815	-0.105194815	-0.6921054	0.0074531687	0.0011995606	0.0002938264	0.69222534	30049	811323
