Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
7.136083364486694	0	-0.4286022	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409629	-0.020409629	-0.02035112	-0.02035112	-0.69996405	0.051544342	0.22140771	0.00014315269	0.72210485	1008	1008
13.522928714752197	1	-0.40664163	0.08669221	-0.22362815	-0.68927896	21.0	0.0	-0.019363888	-0.019363888	-0.01920111	-0.01920111	-0.69119716	0.034417797	0.00010804608	5.270311e-05	0.691208	1008	2016
18.073865175247192	2	-0.4256381	0.097457685	-0.18876596	-0.6959754	21.0	0.0	-0.020268481	-0.020268481	-0.02026156	-0.02026156	-0.6960486	0.026154635	0.00010191717	7.150266e-05	0.69605887	1008	3024
22.672041416168213	3	-0.4261308	0.0817794	-0.24531832	-0.625952	21.0	0.0	-0.020291943	-0.020291943	-0.020501755	-0.020501755	-0.6942339	0.02332215	0.00021104937	2.083362e-05	0.694255	1008	4032
27.23656129837036	4	-0.42516002	0.08550634	-0.2627252	-0.63664573	21.0	0.0	-0.020245714	-0.020245714	-0.020161789	-0.020161789	-0.6947986	0.024092758	4.4836605e-05	3.820922e-05	0.694803	1008	5040
31.736116886138916	5	-0.39944053	0.06889509	-0.29007742	-0.57092196	21.0	0.0	-0.019020973	-0.019020973	-0.019292843	-0.019292843	-0.6912427	0.025540644	0.00023562185	0.00032660554	0.6912663	1008	6048
36.325737953186035	6	-0.4178841	0.100578524	-0.18104225	-0.6599973	21.0	0.0	-0.019899242	-0.019899242	-0.020063804	-0.020063804	-0.69859535	0.029388048	0.00022973787	0.0003351743	0.6986183	1008	7056
40.95003533363342	7	-0.40960526	0.09555472	-0.1915457	-0.6419688	21.0	0.0	-0.019505013	-0.019505013	-0.019524118	-0.019524118	-0.69183326	0.021382716	0.0006069122	0.0007415139	0.69189394	1008	8064
45.544254779815674	8	-0.43627867	0.1193656	-0.25184953	-0.7870213	21.0	0.0	-0.020775175	-0.020775175	-0.020713933	-0.020713933	-0.6941849	0.03530273	0.0025845955	0.0026394732	0.69444335	1008	9072
50.16582798957825	9	-0.45234153	0.105124794	-0.21669176	-0.7421953	21.0	0.0	-0.021540074	-0.021540074	-0.021333989	-0.021333989	-0.69211704	0.025469277	0.0023224358	0.0026428786	0.6923492	1008	10080
54.7350218296051	10	-0.436537	0.1041797	-0.27293366	-0.7546359	21.0	0.0	-0.020787474	-0.020787474	-0.019436978	-0.019436978	-0.6768853	0.11777234	0.07290886	0.08918056	0.6841762	1008	11088
59.32186841964722	11	-0.4502569	0.10223022	-0.3069411	-0.69638145	21.0	0.0	-0.021440806	-0.021440806	-0.021547766	-0.021547766	-0.6823445	0.08717088	0.029730514	0.028246231	0.6853175	1008	12096
63.87600564956665	12	-0.4505165	0.101421736	-0.28110802	-0.78721523	21.0	0.0	-0.021453165	-0.021453165	-0.02133989	-0.02133989	-0.6969	0.036011845	0.00738081	0.007914245	0.6976381	1008	13104
68.43566393852234	13	-0.52676004	0.11230298	-0.2723559	-0.78485477	21.0	0.0	-0.02508381	-0.02508381	-0.022014793	-0.022014793	-0.66847765	0.17080195	0.1282921	0.118733436	0.68130684	1008	14112
72.94025135040283	14	0.11615565	3.1325455	19.310917	-0.7920481	21.0	0.0	0.00553122	0.00553122	0.011262766	0.011262766	-0.66945094	0.2652683	0.26086548	0.16765119	0.69553757	1008	15120
77.44409108161926	15	-0.33770075	1.3924581	9.1769085	-0.79606014	21.0	0.0	-0.016080989	-0.016080989	-0.009505816	-0.009505816	-0.66883814	0.23207049	0.22453639	0.17249434	0.6912918	1008	16128
81.97155046463013	16	1.8909191	6.864236	29.338923	-0.87596107	21.0	0.0	0.09004376	0.09004376	0.09940881	0.09940881	-0.655874	0.29198882	0.3682633	0.28751424	0.6927003	1008	17136
86.50452947616577	17	3.1169293	9.214801	39.30519	-0.8942424	21.0	0.0	0.1484252	0.1484252	0.1572415	0.1572415	-0.6906525	0.2980664	0.2757171	0.2183905	0.7182242	1008	18144
91.062908411026	18	14.272115	19.364418	68.956955	-0.8061315	21.0	0.0	0.67962444	0.67962444	0.69368255	0.69368255	-0.68617105	0.34285632	0.38642567	0.3210405	0.7248136	1008	19152
95.60136580467224	19	14.290532	20.685965	69.1655	-0.95923305	21.0	0.0	0.6805016	0.6805016	0.6940341	0.6940341	-0.6474457	0.32736483	0.30670565	0.23307884	0.67811626	1008	20160
100.18320035934448	20	18.844398	20.326841	69.20919	-0.87799317	21.0	0.0	0.89735234	0.89735234	0.9152954	0.9152954	-0.58179694	0.30722746	0.45694867	0.3442441	0.62749183	1008	21168
104.76201152801514	21	32.69288	26.24593	79.09129	-1.0036845	21.0	0.0	1.5568037	1.5568037	1.5727386	1.5727386	-0.6543349	0.38830918	0.44369176	0.29067758	0.69870406	1008	22176
109.4444854259491	22	42.864746	26.516443	88.82279	-0.8247611	21.0	0.0	2.0411785	2.0411785	2.0616367	2.0616367	-0.6204965	0.40114713	0.50756	0.32830298	0.6712525	1008	23184
114.06317043304443	23	55.0638	21.491116	98.55501	-0.93701094	21.0	0.0	2.622086	2.622086	2.646644	2.646644	-0.5610423	0.38729203	0.56624	0.32098678	0.6176663	1008	24192
118.58575344085693	24	53.98982	26.237165	108.83009	-0.90870756	21.0	0.0	2.5709436	2.5709436	2.5919645	2.5919645	-0.57635	0.3696168	0.52006304	0.3069643	0.6283562	1008	25200
123.17050099372864	25	58.099842	21.93402	98.734604	9.268446	21.0	0.0	2.7666593	2.7666593	2.7876694	2.7876694	-0.61120987	0.40147024	0.5403334	0.2738583	0.66524315	1008	26208
127.68812727928162	26	64.0897	20.953821	98.667854	-0.59277916	21.0	0.0	3.0518906	3.0518906	3.0772047	3.0772047	-0.568418	0.45338285	0.6996681	0.31325245	0.6383848	1008	27216
132.26598715782166	27	73.15534	24.902674	128.2489	19.005556	21.0	0.0	3.4835875	3.4835875	3.5236151	3.5236151	-0.49106914	0.52923137	1.2014254	0.4403834	0.61121166	1008	28224
136.97704458236694	28	70.46801	22.55078	108.73926	9.044145	21.0	0.0	3.3556194	3.3556194	3.3919482	3.3919482	-0.4989409	0.42696294	1.3622925	0.45161414	0.6351702	1008	29232
