Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.8837616443634033	0	17.293104	7.03442	40.0	9.0	17.29310344827586	7.034419370911161	1003	1003
2.846996307373047	1	15.630769	6.220485	38.0	9.0	15.63076923076923	6.220485340375177	1016	2019
3.353574514389038	2	13.527027	4.7083106	29.0	8.0	13.527027027027026	4.708310573733321	1001	3020
3.907097339630127	3	13.902778	5.00322	32.0	8.0	13.902777777777779	5.003220413510966	1001	4021
4.409741401672363	4	12.0	4.137517	36.0	8.0	12.0	4.137517083837555	1008	5029
4.905627012252808	5	11.83721	3.3405905	29.0	8.0	11.837209302325581	3.3405906214887486	1018	6047
5.506623029708862	6	10.795699	2.0974085	20.0	8.0	10.795698924731182	2.097408230578341	1004	7051
5.979760646820068	7	10.648936	2.1620884	20.0	8.0	10.648936170212766	2.1620884643882294	1001	8052
6.419239282608032	8	9.634615	1.2789546	15.0	8.0	9.634615384615385	1.2789545934359852	1002	9054
6.8641650676727295	9	10.01	1.3453251	14.0	8.0	10.01	1.34532523948672	1001	10055
7.457822799682617	10	9.552381	0.91527724	13.0	8.0	9.552380952380952	0.9152772401321115	1003	11058
7.955718755722046	11	9.364486	0.8360177	13.0	8.0	9.36448598130841	0.8360177452448148	1002	12060
8.452067375183105	12	9.401869	0.8072083	12.0	8.0	9.401869158878505	0.8072083320257639	1006	13066
8.938937425613403	13	9.5	0.80388206	12.0	8.0	9.5	0.8038820902933089	1007	14073
9.407713413238525	14	9.324074	0.8479682	12.0	8.0	9.324074074074074	0.8479682002216271	1007	15080
9.879756450653076	15	9.238532	0.8448341	11.0	8.0	9.238532110091743	0.8448340868419331	1007	16087
10.36400580406189	16	9.443397	0.79003453	11.0	8.0	9.443396226415095	0.7900344950582767	1001	17088
10.8178129196167	17	9.296296	0.7608385	11.0	8.0	9.296296296296296	0.7608384660805235	1004	18092
11.284830570220947	18	9.392524	0.75821984	11.0	8.0	9.392523364485982	0.758219869793339	1005	19097
11.77161979675293	19	9.401869	0.8522627	13.0	8.0	9.401869158878505	0.8522626628170463	1006	20103
12.25671935081482	20	9.471698	0.67583	11.0	8.0	9.471698113207546	0.6758299882480118	1004	21107
12.74875259399414	21	9.361111	0.8216778	11.0	8.0	9.36111111111111	0.8216777476527244	1011	22118
13.217673778533936	22	9.471698	0.74235153	11.0	8.0	9.471698113207546	0.7423515310530566	1004	23122
13.720624446868896	23	9.401869	0.7955462	11.0	8.0	9.401869158878505	0.7955461661693614	1006	24128
14.181361436843872	24	9.373832	0.76760787	11.0	8.0	9.373831775700934	0.7676078205002269	1003	25131
14.635093450546265	25	9.383178	0.7568363	11.0	8.0	9.383177570093459	0.7568362557393589	1004	26135
15.113466262817383	26	9.275229	0.7883505	11.0	8.0	9.275229357798166	0.7883504975758104	1011	27146
15.578930616378784	27	9.429907	0.78671384	11.0	8.0	9.429906542056075	0.7867138506816806	1009	28155
16.041492223739624	28	9.266055	0.72494483	11.0	8.0	9.26605504587156	0.7249448170692994	1010	29165
16.50597310066223	29	9.324074	0.80310404	11.0	8.0	9.324074074074074	0.8031039749080013	1007	30172
16.964264154434204	30	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	31177
17.45037603378296	31	9.373832	0.8033035	11.0	8.0	9.373831775700934	0.8033035120353007	1003	32180
17.94040608406067	32	9.324074	0.71787626	11.0	8.0	9.324074074074074	0.7178762880074825	1007	33187
18.41585683822632	33	9.35514	0.71371526	11.0	8.0	9.355140186915888	0.713715255777076	1001	34188
18.888548135757446	34	9.351851	0.6980769	11.0	8.0	9.351851851851851	0.6980769194433616	1010	35198
19.34302020072937	35	9.462264	0.72910553	11.0	8.0	9.462264150943396	0.7291055298243907	1003	36201
19.828771591186523	36	9.268518	0.71500427	11.0	8.0	9.268518518518519	0.7150042926765918	1001	37202
20.347513437271118	37	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	38208
20.851871013641357	38	9.392524	0.7824835	11.0	8.0	9.392523364485982	0.7824835771564291	1005	39213
21.306894779205322	39	9.314815	0.7155436	10.0	8.0	9.314814814814815	0.7155436698652466	1006	40219
21.766168117523193	40	9.364486	0.70236605	11.0	8.0	9.36448598130841	0.7023661393665771	1002	41221
22.279258251190186	41	9.35514	0.71371526	11.0	8.0	9.355140186915888	0.713715255777076	1001	42222
22.763389348983765	42	9.411215	0.79664326	11.0	8.0	9.411214953271028	0.7966433204159284	1007	43229
23.274356365203857	43	9.420561	0.8092615	11.0	8.0	9.42056074766355	0.8092616131136173	1008	44237
23.781577110290527	44	9.296296	0.79651165	11.0	8.0	9.296296296296296	0.796511598800243	1004	45241
24.28631019592285	45	9.373832	0.70410496	11.0	8.0	9.373831775700934	0.7041049795079388	1003	46244
