Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.9754235744476318	0	17.293104	7.03442	40.0	9.0	17.29310344827586	7.034419370911161	1003	1003
3.2870683670043945	1	24.357143	10.553315	48.0	10.0	24.357142857142858	10.553314596826528	1023	2026
4.173766136169434	2	38.53846	27.52793	147.0	16.0	38.53846153846154	27.52793094746717	1002	3028
5.161166667938232	3	42.833332	20.781937	100.0	17.0	42.833333333333336	20.781936601021787	1028	4056
6.2332377433776855	4	52.285713	25.722221	124.0	22.0	52.285714285714285	25.72222099783035	1098	5154
7.1955952644348145	5	52.68421	18.229683	86.0	27.0	52.68421052631579	18.229682653296223	1001	6155
8.184037208557129	6	62.9375	23.615326	121.0	39.0	62.9375	23.615325400044778	1007	7162
9.163857460021973	7	59.235294	23.443373	106.0	25.0	59.23529411764706	23.44337210176322	1007	8169
10.197942018508911	8	65.875	15.651977	102.0	41.0	65.875	15.651976712223922	1054	9223
11.239779233932495	9	75.85714	18.768732	113.0	42.0	75.85714285714286	18.76873213945068	1062	10285
12.275729656219482	10	81.38461	29.458023	176.0	48.0	81.38461538461539	29.458023489857464	1058	11343
13.298608779907227	11	88.75	38.072575	167.0	33.0	88.75	38.072573242865175	1065	12408
14.346211433410645	12	89.75	18.303576	118.0	65.0	89.75	18.303574332171664	1077	13485
15.38774824142456	13	107.8	36.90203	200.0	60.0	107.8	36.902032464350796	1078	14563
16.445634841918945	14	109.8	26.7088	156.0	78.0	109.8	26.708800047924278	1098	15661
17.477439403533936	15	96.818184	17.266985	126.0	69.0	96.81818181818181	17.266984691328666	1065	16726
18.502713918685913	16	114.44444	23.763237	150.0	70.0	114.44444444444444	23.76323542838162	1030	17756
19.541618585586548	17	131.5	38.386196	183.0	76.0	131.5	38.38619543533847	1052	18808
20.58665633201599	18	155.28572	35.835793	200.0	99.0	155.28571428571428	35.83579330268347	1087	19895
21.651220321655273	19	182.0	28.982754	200.0	122.0	182.0	28.982753492378876	1092	20987
22.78080129623413	20	198.16667	2.608746	200.0	194.0	198.16666666666666	2.6087459737497545	1189	22176
23.938673496246338	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23376
25.086153030395508	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24576
