Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
4.135139226913452	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.014210272	-0.014210272	1008	1008
5.2121336460113525	1	-0.40528893	0.08270374	-0.29287773	-0.6597156	21.0	0.0	-0.019299475	-0.019299475	-0.01428901	-0.01428901	1008	2016
5.975841283798218	2	-0.420866	0.07046529	-0.2973763	-0.5458553	21.0	0.0	-0.020041239	-0.020041239	-0.01318434	-0.01318434	1008	3024
6.755311727523804	3	-0.43949878	0.08891477	-0.29649618	-0.65225184	21.0	0.0	-0.020928511	-0.020928511	-0.01490135	-0.01490135	1008	4032
7.613993883132935	4	-0.41352293	0.08506157	-0.26179674	-0.6337584	21.0	0.0	-0.019691566	-0.019691566	-0.012581183	-0.012581183	1008	5040
8.483261346817017	5	-0.4116658	0.0937577	-0.26438314	-0.60534745	21.0	0.0	-0.019603135	-0.019603135	-0.012906738	-0.012906738	1008	6048
9.362054109573364	6	-0.40143192	0.07862256	-0.22610779	-0.57487744	21.0	0.0	-0.019115807	-0.019115807	-0.011477624	-0.011477624	1008	7056
10.286970853805542	7	-0.4081749	0.10205929	-0.16663964	-0.7351707	21.0	0.0	-0.019436901	-0.019436901	-0.01178108	-0.01178108	1008	8064
11.237802028656006	8	-0.41884866	0.10658647	-0.22209282	-0.70552415	21.0	0.0	-0.019945174	-0.019945174	-0.0106166	-0.0106166	1008	9072
12.233903408050537	9	-0.23809166	1.3959578	9.313333	-0.59307516	21.0	0.0	-0.011337696	-0.011337696	-0.00088992144	-0.00088992144	1008	10080
13.290932178497314	10	-0.24338937	1.4023631	9.34846	-0.6594508	21.0	0.0	-0.011589968	-0.011589968	-0.00018316697	-0.00018316697	1008	11088
14.381848573684692	11	-0.4472165	0.10025872	-0.27546012	-0.703586	21.0	0.0	-0.021296022	-0.021296022	-0.0097696725	-0.0097696725	1008	12096
15.468453168869019	12	-0.07575736	2.8282094	19.301916	-0.692834	21.0	0.0	-0.0036074927	-0.0036074927	0.01004262	0.01004262	1008	13104
16.60352611541748	13	0.33943236	4.4612155	29.343357	-0.7269624	21.0	0.0	0.016163446	0.016163446	0.029551271	0.029551271	1008	14112
17.810546875	14	1.1590829	6.808335	39.233223	-0.751963	21.0	0.0	0.05519442	0.05519442	0.06933213	0.06933213	1008	15120
19.003539085388184	15	1.9757375	8.986511	49.37554	-0.7210107	21.0	0.0	0.09408272	0.09408272	0.10991896	0.10991896	1008	16128
20.296645641326904	16	2.7927997	8.690607	29.425219	-0.70845836	21.0	0.0	0.13299046	0.13299046	0.1485035	0.1485035	1008	17136
21.591188430786133	17	1.0982572	5.4853272	29.16653	-0.81527096	21.0	0.0	0.05229796	0.05229796	0.06809183	0.06809183	1008	18144
22.90100860595703	18	7.107712	15.633922	59.19085	-0.86861855	21.0	0.0	0.33846247	0.33846247	0.35476425	0.35476425	1008	19152
24.183791875839233	19	7.0926127	14.943979	59.34482	-0.85548115	21.0	0.0	0.33774343	0.33774343	0.35394147	0.35394147	1008	20160
25.529780387878418	20	7.306728	15.46434	49.23266	-0.73936564	21.0	0.0	0.34793937	0.34793937	0.36410692	0.36410692	1008	21168
27.034561157226562	21	8.519105	15.064367	49.2667	-0.7896433	21.0	0.0	0.40567166	0.40567166	0.42237607	0.42237607	1008	22176
28.512243509292603	22	8.954239	16.99009	69.04849	-1.1189566	21.0	0.0	0.42639235	0.42639235	0.44245493	0.44245493	1008	23184
30.038025379180908	23	12.26249	20.719513	69.22599	-0.75258553	21.0	0.0	0.5839281	0.5839281	0.6002557	0.6002557	1008	24192
31.55107808113098	24	23.659798	23.254711	69.1441	-0.7805098	21.0	0.0	1.1266569	1.1266569	1.1433685	1.1433685	1008	25200
33.07433319091797	25	18.27147	21.612328	69.00886	-0.9593674	21.0	0.0	0.87007	0.87007	0.8862488	0.8862488	1008	26208
34.61095952987671	26	27.16871	24.295883	89.05993	-0.8009547	21.0	0.0	1.2937483	1.2937483	1.3103364	1.3103364	1008	27216
36.20176315307617	27	28.407219	25.598694	98.93132	-0.81319344	21.0	0.0	1.3527248	1.3527248	1.369009	1.369009	1008	28224
37.78632855415344	28	37.101627	24.880573	88.83357	-0.78196317	21.0	0.0	1.7667443	1.7667443	1.7839065	1.7839065	1008	29232
39.42793154716492	29	39.77661	29.370914	98.90967	-0.7738628	21.0	0.0	1.8941244	1.8941244	1.9115692	1.9115692	1008	30240
41.00562858581543	30	37.928265	29.731466	108.889534	-0.8699803	21.0	0.0	1.8061078	1.8061078	1.8226329	1.8226329	1008	31248
