Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
7.233461618423462	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020584337	-0.020584337	-0.6904699	0.04715961	0.22593462	0.00019246081	0.71306336	1008	1008
13.664339542388916	1	-0.40924898	0.089121446	-0.21994506	-0.6060525	21.0	0.0	-0.019488048	-0.019488048	-0.01945795	-0.01945795	-0.69609785	0.03603809	0.0002167669	7.4571566e-05	0.69611955	1008	2016
18.242096185684204	2	-0.4245777	0.08049283	-0.2232274	-0.59401554	21.0	0.0	-0.020217987	-0.020217987	-0.020340445	-0.020340445	-0.691254	0.03417939	0.00010318351	4.898873e-05	0.6912644	1008	3024
22.811288833618164	3	-0.42075658	0.08941382	-0.28487182	-0.62418884	21.0	0.0	-0.020036027	-0.020036027	-0.019948557	-0.019948557	-0.6933731	0.023517787	0.000122005455	0.0001498795	0.69338524	1008	4032
27.35659408569336	4	-0.42544165	0.07661783	-0.2583851	-0.6214449	21.0	0.0	-0.020259127	-0.020259127	-0.020180369	-0.020180369	-0.69546396	0.025719248	0.00021456966	0.00015852647	0.6954855	1008	5040
31.87887167930603	5	-0.41718554	0.0811189	-0.17360915	-0.5768885	21.0	0.0	-0.019865979	-0.019865979	-0.01983864	-0.01983864	-0.69244385	0.022201654	0.00028468424	0.00034699915	0.69247234	1008	6048
36.49235153198242	6	-0.4443901	0.096470274	-0.23951133	-0.6759727	21.0	0.0	-0.021161435	-0.021161435	-0.02112907	-0.02112907	-0.6891416	0.02181304	0.000129852	0.00013247273	0.6891546	1008	7056
41.09790873527527	7	-0.4188038	0.08573668	-0.23257585	-0.60473454	21.0	0.0	-0.01994304	-0.01994304	-0.019921212	-0.019921212	-0.69355935	0.017367713	0.00011537537	0.00011291263	0.693571	1008	8064
45.70001029968262	8	-0.4337232	0.08870802	-0.25569668	-0.5928645	21.0	0.0	-0.020653486	-0.020653486	-0.020836046	-0.020836046	-0.6918235	0.02430352	0.00047538723	0.0007488382	0.69187105	1008	9072
50.26395893096924	9	-0.42144766	0.099353	-0.27392992	-0.6888706	21.0	0.0	-0.020068936	-0.020068936	-0.02025667	-0.02025667	-0.69307417	0.0137526635	8.1715756e-05	9.743042e-05	0.69308233	1008	10080
