Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
116.04101085662842	0	24.289856	11.447972	66.0	8.0	24.28985507246377	11.447972774920654	5028	5028
121.90495562553406	1	28.994219	9.245213	48.0	14.0	28.99421965317919	9.24521254633429	5016	10044
126.96067094802856	2	116.318184	30.463669	193.0	67.0	116.31818181818181	30.463668918351612	5118	15162
131.96257305145264	3	141.91667	16.257263	174.0	108.0	141.91666666666666	16.257263334002776	5109	20271
136.9458498954773	4	159.9375	43.976513	267.0	96.0	159.9375	43.97651184155014	5118	25389
141.91146326065063	5	113.88636	26.030766	223.0	84.0	113.88636363636364	26.030764935754306	5011	30400
146.75774788856506	6	85.118645	20.110783	137.0	54.0	85.11864406779661	20.110781951575643	5022	35422
151.73641538619995	7	62.753086	14.924941	107.0	33.0	62.75308641975309	14.924940485600084	5083	40505
156.74765300750732	8	42.525425	10.0967455	96.0	25.0	42.52542372881356	10.096745460208973	5018	45523
161.69541430473328	9	32.603897	12.285784	69.0	11.0	32.603896103896105	12.285784643273457	5021	50544
166.7598032951355	10	19.437984	10.81334	66.0	8.0	19.43798449612403	10.813340123195731	5015	55559
171.889830827713	11	16.044872	8.846876	73.0	7.0	16.044871794871796	8.84687613179114	5006	60565
177.01363825798035	12	12.170317	6.4657207	53.0	6.0	12.170316301703163	6.465720550388769	5002	65567
182.295512676239	13	11.505747	6.762088	56.0	5.0	11.505747126436782	6.762087624358564	5005	70572
187.515282869339	14	12.8209715	7.2787867	52.0	6.0	12.820971867007673	7.278786756828534	5013	75585
192.61545729637146	15	16.50495	9.408188	59.0	7.0	16.504950495049506	9.40818802401605	5001	80586
197.80320572853088	16	26.240837	13.449717	63.0	9.0	26.240837696335078	13.449716606128764	5012	85598
202.95086479187012	17	41.716667	12.136161	78.0	28.0	41.71666666666667	12.136160384935957	5006	90604
207.91684079170227	18	74.161766	23.575043	141.0	31.0	74.16176470588235	23.575043069087755	5043	95647
213.65827298164368	19	739.625	293.5549	1000.0	265.0	739.625	293.5549086201762	5917	101564
219.5242748260498	20	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	107564
225.33811736106873	21	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	113564
231.26197147369385	22	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	119564
237.04085636138916	23	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	125564
242.28898453712463	24	246.80952	8.267083	263.0	235.0	246.8095238095238	8.26708359712263	5183	130747
247.45435428619385	25	14.081461	3.3304172	26.0	6.0	14.081460674157304	3.330417205892891	5013	135760
253.26475620269775	26	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	141760
259.20234870910645	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	147760
265.0397906303406	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	153760
270.83165860176086	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	159760
276.7759895324707	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	165760
282.6441035270691	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	171760
287.6906900405884	32	165.6129	15.543232	203.0	142.0	165.61290322580646	15.543232983240003	5134	176894
292.87615609169006	33	191.14815	35.090046	285.0	147.0	191.14814814814815	35.09004681472416	5161	182055
298.70664167404175	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	188055
304.7512664794922	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	194055
310.7548134326935	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	200055
315.8260757923126	37	147.25714	43.27014	237.0	94.0	147.25714285714287	43.27014335685114	5154	205209
320.99899768829346	38	90.375	17.919027	157.0	63.0	90.375	17.919026699492996	5061	210270
326.02058577537537	39	69.19178	11.996183	103.0	38.0	69.1917808219178	11.996183793015033	5051	215321
330.8837716579437	40	59.72619	11.767946	97.0	36.0	59.726190476190474	11.767945961559946	5017	220338
336.0136432647705	41	50.60606	12.556795	72.0	37.0	50.60606060606061	12.556794757508202	5010	225348
340.9670445919037	42	41.01639	6.78835	89.0	33.0	41.01639344262295	6.788350202232772	5004	230352
346.0149018764496	43	41.841667	5.2709827	54.0	13.0	41.84166666666667	5.270983199450448	5021	235373
350.88605260849	44	31.522013	12.394377	73.0	11.0	31.52201257861635	12.394377137588343	5012	240385
355.84601879119873	45	21.113924	11.700179	55.0	7.0	21.11392405063291	11.700179242493167	5004	245389
360.88416600227356	46	21.135021	12.506485	73.0	7.0	21.135021097046412	12.50648428017194	5009	250398
366.0686683654785	47	20.180723	10.960108	55.0	7.0	20.180722891566266	10.96010792567701	5025	255423
371.29487586021423	48	19.802372	11.465038	66.0	7.0	19.802371541501977	11.46503855206326	5010	260433
376.4680497646332	49	19.589844	10.695707	60.0	8.0	19.58984375	10.69570839638899	5015	265448
