Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.022172212600708	0	17.293104	7.03442	40.0	9.0	17.29310344827586	7.034419370911161	1003	1003
3.2402734756469727	1	27.972973	17.476604	81.0	10.0	27.972972972972972	17.476604417684875	1035	2038
4.0026068687438965	2	39.076923	20.45995	110.0	10.0	39.07692307692308	20.45994788496836	1016	3054
4.7813966274261475	3	43.708332	23.412031	98.0	13.0	43.708333333333336	23.412032459589856	1049	4103
5.551313877105713	4	50.9	29.357964	153.0	18.0	50.9	29.357963144605247	1018	5121
6.317847490310669	5	50.9	25.137423	144.0	22.0	50.9	25.13742230221706	1018	6139
7.126548767089844	6	54.157894	22.7394	118.0	28.0	54.1578947368421	22.73940044086414	1029	7168
7.94929051399231	7	55.31579	15.950755	87.0	32.0	55.31578947368421	15.950755242238028	1051	8219
8.743311166763306	8	62.82353	18.884277	103.0	33.0	62.8235294117647	18.884276977290323	1068	9287
9.576058626174927	9	71.2	22.208706	124.0	44.0	71.2	22.20870700123415	1068	10355
10.50541090965271	10	87.333336	32.19817	163.0	52.0	87.33333333333333	32.198171100579955	1048	11403
11.509500980377197	11	111.1	40.92542	184.0	51.0	111.1	40.925419973410165	1111	12514
12.454143762588501	12	130.25	48.61777	193.0	40.0	130.25	48.61776938527723	1042	13556
13.40074110031128	13	151.42857	45.503082	200.0	60.0	151.42857142857142	45.50308354655647	1060	14616
14.497349739074707	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	15816
15.499440670013428	15	178.0	31.543621	200.0	125.0	178.0	31.54362059117501	1068	16884
16.52761673927307	16	186.83333	18.622715	200.0	160.0	186.83333333333334	18.62271611649481	1121	18005
17.511230945587158	17	177.0	37.991226	200.0	97.0	177.0	37.99122705748438	1062	19067
18.543830633163452	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20267
19.445783376693726	19	148.85715	52.802677	200.0	56.0	148.85714285714286	52.80267463850285	1042	21309
20.4233238697052	20	196.16667	5.7855186	200.0	185.0	196.16666666666666	5.785518319236594	1177	22486
21.341425895690918	21	186.16667	30.932272	200.0	117.0	186.16666666666666	30.93227368874709	1117	23603
22.216288089752197	22	176.16667	53.29295	200.0	57.0	176.16666666666666	53.292953463744986	1057	24660
23.145246267318726	23	186.66667	29.814241	200.0	120.0	186.66666666666666	29.8142396999972	1120	25780
24.154149055480957	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	26980
25.220468521118164	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28180
26.201332330703735	26	199.33333	1.490712	200.0	196.0	199.33333333333334	1.4907119849998598	1196	29376
27.214810132980347	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	30576
28.07572650909424	28	170.83333	41.329636	200.0	108.0	170.83333333333334	41.329636931491294	1025	31601
29.081335306167603	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	32801
30.072332620620728	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34001
31.058948516845703	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35201
32.02626085281372	32	194.0	13.416408	200.0	164.0	194.0	13.416407864998739	1164	36365
33.00615882873535	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	37565
33.9763867855072	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	38765
34.947511434555054	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	39965
35.92709732055664	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41165
36.93001365661621	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42365
37.959192991256714	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43565
38.97492718696594	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	44765
40.03587603569031	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	45965
41.06550359725952	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47165
42.0553343296051	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	48365
43.06687664985657	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49565
44.04267954826355	44	193.83333	8.763878	200.0	180.0	193.83333333333334	8.763877883423271	1163	50728
45.06383180618286	45	195.16667	10.807662	200.0	171.0	195.16666666666666	10.807661891248983	1171	51899
46.09147667884827	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	53099
47.14068818092346	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54299
48.13872766494751	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55499
49.16733694076538	49	198.5	2.291288	200.0	194.0	198.5	2.29128784747792	1191	56690
50.164798736572266	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	57890
51.17880368232727	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	59090
52.173954010009766	52	190.16667	12.680913	200.0	165.0	190.16666666666666	12.680913041084839	1141	60231
53.17643976211548	53	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	61430
54.147273778915405	54	189.33333	15.616941	200.0	161.0	189.33333333333334	15.61694236682997	1136	62566
55.11255240440369	55	198.5	3.354102	200.0	191.0	198.5	3.3541019662496847	1191	63757
56.07296419143677	56	194.0	13.416408	200.0	164.0	194.0	13.416407864998739	1164	64921
57.061402797698975	57	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	66111
58.05448532104492	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67311
59.04970598220825	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	68511
60.024595975875854	60	198.83333	2.608746	200.0	193.0	198.83333333333334	2.6087459737497545	1193	69704
60.996612548828125	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	70904
61.976250886917114	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	72104
62.943254470825195	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	73304
63.91694188117981	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	74504
64.88480854034424	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	75704
65.86375522613525	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	76904
66.85192489624023	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	78104
67.84071731567383	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	79304
68.8126151561737	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	80504
69.78282523155212	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	81704
70.77171564102173	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	82904
71.76065278053284	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	84104
72.72151184082031	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	85304
73.70849680900574	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	86504
74.65367484092712	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	87704
75.61888790130615	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	88904
76.61130213737488	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	90104
77.59159898757935	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	91304
78.58081388473511	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	92504
79.54058384895325	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	93704
80.49373841285706	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	94904
81.4807243347168	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	96104
82.46443033218384	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	97304
83.4654426574707	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	98504
84.43294262886047	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	99704
85.40684819221497	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	100904
86.38674831390381	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	102104
87.3465473651886	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	103304
88.32033324241638	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	104504
89.29229140281677	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	105704
90.2586088180542	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	106904
91.2359459400177	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	108104
92.21110367774963	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	109304
93.18270540237427	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	110504
94.14663457870483	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	111704
95.10599637031555	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	112904
96.06303334236145	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	114104
96.92577314376831	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	115304
97.69999313354492	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	116504
