Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
25.149962902069092	0	-145.18196	42.9732	-44.543518	-279.7143	151.0	0.0	-0.9614699	-0.9614699	-0.961464	-0.961464	-0.6926745	0.034452565	0.0018583469	0.000698216	0.69286036	30049	30049
48.86133432388306	1	-115.14722	39.392647	-24.791641	-222.19182	151.0	0.0	-0.76256436	-0.76256436	-0.7625692	-0.7625692	-0.69444084	0.03954747	0.0012312644	0.00042219195	0.694564	30049	60098
71.08531355857849	2	-88.22468	36.90421	29.289257	-202.45514	151.0	0.0	-0.5842694	-0.5842694	-0.5842744	-0.5842744	-0.68900514	0.042646226	0.0033524306	0.0028304118	0.6893404	30049	90147
93.45982193946838	3	-88.94449	30.145552	-11.363794	-185.88565	151.0	0.0	-0.58903635	-0.58903635	-0.58903646	-0.58903646	-0.6903938	0.05866723	0.013973749	0.01513498	0.6917912	30049	120196
116.06332111358643	4	-73.97307	28.899899	43.46004	-159.1122	151.0	0.0	-0.48988786	-0.48988786	-0.4898796	-0.4898796	-0.6901714	0.040973257	0.0058328183	0.004499081	0.6907548	30049	150245
139.01510787010193	5	-72.282974	32.867805	11.723454	-177.57214	151.0	0.0	-0.47869524	-0.47869524	-0.47870842	-0.47870842	-0.70004857	0.035530955	0.0033893473	0.0033121938	0.7003875	30049	180294
161.62606716156006	6	-64.59322	30.731493	40.792988	-220.37096	151.0	0.0	-0.42776966	-0.42776966	-0.42779127	-0.42779127	-0.6938894	0.035632476	0.002609841	0.0033777978	0.6941503	30049	210343
184.06133341789246	7	-62.068577	27.854906	26.727356	-144.49823	151.0	0.0	-0.41105017	-0.41105017	-0.4110341	-0.4110341	-0.6943042	0.050794326	0.008430533	0.0082445685	0.6951473	30049	240392
207.1711163520813	8	-54.94617	25.895367	20.460115	-138.60825	151.0	0.0	-0.36388192	-0.36388192	-0.36388275	-0.36388275	-0.69432175	0.030920839	0.004384972	0.005031898	0.6947602	30049	270441
230.09682989120483	9	-51.677883	25.618097	10.284551	-145.83191	151.0	0.0	-0.3422376	-0.3422376	-0.34225512	-0.34225512	-0.6911873	0.03187776	0.0022295387	0.0013172452	0.6914103	30049	300490
253.21233224868774	10	-49.688385	26.954445	2.7254174	-174.67822	151.0	0.0	-0.32906213	-0.32906213	-0.32907233	-0.32907233	-0.69415927	0.02806451	0.001992275	0.0017058357	0.69435847	30049	330539
276.2204546928406	11	-40.756134	23.594234	25.717857	-109.31888	151.0	0.0	-0.26990816	-0.26990816	-0.2698843	-0.2698843	-0.69377935	0.04710169	0.0044930736	0.00351277	0.6942287	30049	360588
298.99469780921936	12	-40.68449	24.996874	10.0276375	-116.084595	151.0	0.0	-0.26943374	-0.26943374	-0.2694436	-0.2694436	-0.6955098	0.027022237	0.0013132227	0.0008295134	0.6956411	30049	390637
321.78806805610657	13	-39.60812	25.288738	17.606182	-171.25952	151.0	0.0	-0.26230544	-0.26230544	-0.2623137	-0.2623137	-0.69545686	0.055930167	0.0058062337	0.005623272	0.6960374	30049	420686
344.23968625068665	14	-32.582066	24.71693	53.00688	-105.06044	151.0	0.0	-0.21577528	-0.21577528	-0.2157635	-0.2157635	-0.69082665	0.020997876	0.0018780981	0.0019759666	0.69101447	30049	450735
