Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.486440658569336	0	15.507692	6.4453278	49.0	9.0	15.507692307692308	6.4453276503766705	1008	1008
2.4980661869049072	1	19.09434	10.105601	57.0	10.0	19.09433962264151	10.105601194748283	1012	2020
2.987717866897583	2	22.26087	9.840984	63.0	10.0	22.26086956521739	9.84098524275919	1024	3044
3.499581813812256	3	17.016949	6.843261	46.0	9.0	17.016949152542374	6.843261006333484	1004	4048
4.024991512298584	4	13.916667	5.2380815	36.0	8.0	13.916666666666666	5.238081709939241	1002	5050
4.510680198669434	5	11.72093	3.0448244	23.0	8.0	11.720930232558139	3.0448246705191866	1008	6058
5.014730215072632	6	11.674418	3.5517497	35.0	8.0	11.674418604651162	3.5517498486747123	1004	7062
5.5059051513671875	7	11.258427	3.1747887	25.0	8.0	11.258426966292134	3.174788641598584	1002	8064
5.9857354164123535	8	10.234694	1.476351	16.0	8.0	10.23469387755102	1.4763511307920913	1003	9067
6.466888427734375	9	9.796117	1.287424	13.0	8.0	9.79611650485437	1.2874240352816135	1009	10076
6.935782432556152	10	10.13	1.9781557	20.0	8.0	10.13	1.9781557067126945	1013	11089
7.497247695922852	11	9.766991	1.3087002	18.0	8.0	9.766990291262136	1.3087004114372516	1006	12095
7.968500375747681	12	9.5	1.2608024	15.0	8.0	9.5	1.2608023800379795	1007	13102
8.43549394607544	13	9.644231	1.3149894	18.0	8.0	9.64423076923077	1.3149895380599423	1003	14105
8.911004781723022	14	9.5	0.86056143	13.0	8.0	9.5	0.8605614665646197	1007	15112
9.369294881820679	15	9.420561	0.8864228	13.0	8.0	9.42056074766355	0.8864228561778972	1008	16120
9.82478380203247	16	9.411215	0.8197705	12.0	8.0	9.411214953271028	0.8197705517603137	1007	17127
10.280538558959961	17	9.314815	0.8124967	12.0	8.0	9.314814814814815	0.8124967025363076	1006	18133
10.739532947540283	18	9.324074	0.8479683	11.0	8.0	9.324074074074074	0.8479682002216271	1007	19140
11.19120979309082	19	9.383178	0.7317226	11.0	8.0	9.383177570093459	0.7317225843388181	1004	20144
11.646731615066528	20	9.590476	0.7769935	11.0	8.0	9.59047619047619	0.7769934496903291	1007	21151
12.10404920578003	21	9.256881	0.7710789	11.0	8.0	9.256880733944953	0.7710789500715852	1009	22160
12.572936058044434	22	9.364486	0.8133526	12.0	8.0	9.36448598130841	0.8133526251227879	1002	23162
13.034350633621216	23	9.296296	0.67025787	11.0	8.0	9.296296296296296	0.6702578174390318	1004	24166
13.484198331832886	24	9.277778	0.7432827	11.0	8.0	9.277777777777779	0.7432826755699805	1002	25168
13.934121370315552	25	9.5	0.7037635	11.0	8.0	9.5	0.7037634679833307	1007	26175
14.410061120986938	26	9.324074	0.80310404	11.0	8.0	9.324074074074074	0.8031039749080012	1007	27182
14.87008261680603	27	9.35514	0.845575	11.0	8.0	9.355140186915888	0.845574918599441	1001	28183
15.322673082351685	28	9.364486	0.74121046	11.0	8.0	9.36448598130841	0.7412104694915271	1002	29185
15.784208536148071	29	9.238532	0.7406801	11.0	8.0	9.238532110091743	0.7406801061262168	1007	30192
16.233266830444336	30	9.351851	0.6980769	11.0	8.0	9.351851851851851	0.6980769194433616	1010	31202
16.68641710281372	31	9.462264	0.7791448	11.0	8.0	9.462264150943396	0.7791447694323008	1003	32205
17.144123792648315	32	9.351851	0.73679507	11.0	8.0	9.351851851851851	0.7367950468176948	1010	33215
17.603987216949463	33	9.314815	0.8010195	11.0	8.0	9.314814814814815	0.8010195834771174	1006	34221
18.065194368362427	34	9.324074	0.71787626	11.0	8.0	9.324074074074074	0.7178762880074825	1007	35228
18.517871379852295	35	9.305555	0.71308327	11.0	8.0	9.305555555555555	0.7130832029440797	1005	36233
18.979334354400635	36	9.268518	0.7650524	11.0	8.0	9.268518518518519	0.7650524247527273	1001	37234
19.451486110687256	37	9.411215	0.68294674	11.0	8.0	9.411214953271028	0.6829467628577611	1007	38241
19.904521226882935	38	9.287037	0.7334713	11.0	8.0	9.287037037037036	0.7334712739701325	1003	39244
20.363994359970093	39	9.420561	0.7976294	11.0	8.0	9.42056074766355	0.7976294689103502	1008	40252
20.828022480010986	40	9.411215	0.7097883	11.0	8.0	9.411214953271028	0.7097883194784121	1007	41259
21.316323280334473	41	9.364486	0.7537137	11.0	8.0	9.36448598130841	0.7537138375198488	1002	42261
21.79748773574829	42	9.392524	0.68025565	11.0	8.0	9.392523364485982	0.6802557153300129	1005	43266
22.259579181671143	43	9.5188675	0.8153149	11.0	8.0	9.518867924528301	0.8153148723325461	1009	44275
22.719377756118774	44	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	45283
23.174254179000854	45	9.383178	0.7568363	11.0	8.0	9.383177570093459	0.7568362557393589	1004	46287
23.625259399414062	46	9.172728	0.685686	10.0	8.0	9.172727272727272	0.6856859990230209	1009	47296
24.07683563232422	47	9.268518	0.68861747	11.0	8.0	9.268518518518519	0.6886175291908538	1001	48297
24.53489398956299	48	9.305555	0.8103306	11.0	8.0	9.305555555555555	0.81033067476749	1005	49302
25.03832459449768	49	9.256881	0.73451805	11.0	8.0	9.256880733944953	0.7345181248164437	1009	50311
25.540595054626465	50	9.462264	0.75454	11.0	8.0	9.462264150943396	0.7545400736058419	1003	51314
26.058921813964844	51	9.364486	0.7412104	11.0	8.0	9.36448598130841	0.7412104694915272	1002	52316
26.522728443145752	52	9.333333	0.7200823	11.0	8.0	9.333333333333334	0.7200822998230956	1008	53324
26.970677375793457	53	9.35514	0.75197357	11.0	8.0	9.355140186915888	0.7519735585006145	1001	54325
27.462579250335693	54	9.420561	0.7976294	11.0	8.0	9.42056074766355	0.7976294689103502	1008	55333
27.932705879211426	55	9.277778	0.79154485	11.0	8.0	9.277777777777779	0.791544824931945	1002	56335
28.39895510673523	56	9.220183	0.78234875	11.0	8.0	9.220183486238533	0.7823488295533152	1005	57340
28.884889841079712	57	9.401869	0.6816666	11.0	8.0	9.401869158878505	0.6816666365910455	1006	58346
29.41270661354065	58	9.373832	0.7915838	12.0	8.0	9.373831775700934	0.7915838197330728	1003	59349
29.926018714904785	59	9.268518	0.71500427	11.0	8.0	9.268518518518519	0.7150042926765918	1001	60350
30.454281330108643	60	9.314815	0.64761883	10.0	8.0	9.314814814814815	0.6476188314831745	1006	61356
30.910622358322144	61	9.443397	0.64545125	11.0	8.0	9.443396226415095	0.6454512635131066	1001	62357
31.383159637451172	62	9.420561	0.71089494	11.0	8.0	9.42056074766355	0.7108949628312753	1008	63365
31.8642520904541	63	9.4811325	0.7035105	11.0	8.0	9.481132075471699	0.7035104976415909	1005	64370
32.3729453086853	64	9.351851	0.73679507	11.0	8.0	9.351851851851851	0.7367950468176948	1010	65380
32.867619037628174	65	9.373832	0.779688	11.0	8.0	9.373831775700934	0.7796879855930546	1003	66383
33.3700487613678	66	9.305555	0.6591006	11.0	8.0	9.305555555555555	0.6591005843169262	1005	67388
33.86851263046265	67	9.383178	0.7317226	11.0	8.0	9.383177570093459	0.7317225843388181	1004	68392
34.367056131362915	68	9.401869	0.7344629	11.0	8.0	9.401869158878505	0.7344629048369533	1006	69398
34.869576930999756	69	9.324074	0.75558054	11.0	8.0	9.324074074074074	0.7555805188323461	1007	70405
35.3703088760376	70	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198487	1002	71407
35.871790170669556	71	9.342592	0.68261534	11.0	8.0	9.342592592592593	0.6826153007617243	1009	72416
36.398603677749634	72	9.342592	0.75965446	11.0	8.0	9.342592592592593	0.7596543687395803	1009	73425
36.891079902648926	73	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	74433
37.39268708229065	74	9.411215	0.6691223	11.0	8.0	9.411214953271028	0.669122329707243	1007	75440
37.890784740448	75	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	76448
38.38248372077942	76	9.287037	0.7582988	11.0	8.0	9.287037037037036	0.7582988505704107	1003	77451
38.83482909202576	77	9.462264	0.7419318	11.0	8.0	9.462264150943396	0.7419318015483684	1003	78454
